,url,content
10,http://v.media.daum.net/v/20210419112305356,"김민수 신한은행 AICC센터장 [이데일리 이진철 기자] 신한은행은 인공지능(AI) 사업을 총괄하는 통합AI센터(AICC) 센터장에 삼성 출신의 김민수씨(44)를 영입했다고 19일 밝혔다. 김민수 센터장은 카이스트(KAIST)에서 데이터마이닝을 전공하고 박사 학위를 취득한 후 삼성SDS AI선행연구소 부서장을 맡아 AI 기술 연구 및 관련 사업을 이끌어 왔다. 김 센터장은 제조, 의료, 물류, 금융 등 다양한 산업군을 대상으로 딥러닝, 강화학습의 인공지능 기술을 적용해 사업화한 풍부한 경험을 보유하고 있다. 특히 자연어 처리 기반 텍스트 분석 개발, 딥러닝 기반 분류 모델 및 추천 모델 개발 등의 분야에 높은 이해도와 많은 경험을 보유한 전문가다. 신한은행은 AI 분야에 대한 꾸준한 투자 및 연구 개발을 위해 전문성과 창의성을 바탕으로 혁신과 기술 내재화를 이끌어나갈 40대의 젊은 부서장 영입을 결정했다고 설명했다. 진옥동 신한은행장은 지난 12월 은행장 직속의 디지털혁신단을 신설하고 김혜주 상무(마이데이터 유닛 총괄), 김준환 상무(데이터 유닛 총괄)를 영입한 바 있다. 이번 김 센터장의 영입으로 디지털혁신단(단장 김철기 상무)의 리더를 모두 외부 전문가로 중용해 디지털 전환의 추진 속도를 높여나갈 계획이다. 신한은행 관계자는 “디지털 신기술 내재화와 더불어 개방과 혁신의 관점에서 외부 전문 인재 영입을 지속해 나갈 계획”이라며 “다양한 경험을 가진 내외부 인재들이 시너지를 바탕으로 금융을 혁신하고 디지털 전환을 강화해 나갈 것”이라고 말했다. 이진철 (cheol@edaily.co.kr) ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지"
11,http://v.media.daum.net/v/20210419145540218,"장수 중견기업 코맥스는 1970년대에 국내 최초로 도어폰을 선보인 이후 인터폰, 비디오폰에 이어 사물인터넷(IoT) 스마트홈 시스템까지 진출했다. 현재는 인공지능(AI)과 사물인터넷(IoT) 등으로 주거생활을 보다 편안하고 안전하게 누릴 수 있는 스마트홈 기술에 집중, ‘A.I. Home’ 기업으로 발돋움하고 있다. 1968년 설립 이후 창립 53주년을 맞은 코맥스는 중소벤처기업부가 선정한 ‘명문 장수기업 1호’이자 세계 127개국에 진출한 ‘글로벌 기업’이다. 사진제공: 코맥스 최근 코맥스는 스마트홈 전문기업을 지향하며 2025년까지 ‘매출 5000억 달성’이라는 중장기 비전을 선포했다. 이미 5년 전부터 관련 제품과 플랫폼 개발에 지속적으로 투자해왔으며 스마트홈 산업의 가장 큰 이슈로 꼽히는 ‘보안 강화’ 노력도 계속하고 있다. 그 결과 IoT 보안인 ‘KISA BASIC+’ 인증과 세계 최초로 인공지능 보안인 ‘AI+인증’도 획득했다. 또한 삼성전자·LG전자 및 국내 3대 통신사, 그리고 카카오 엔터프라이즈와 KT 기가지니 등 다양한 기업들과도 협업 중이며 2017년 자회사 코맥스벤처러스를 설립해 초기 스타트업들이 성공적으로 비즈니스를 할 수 있도록 돕는 엑셀러레이터(Accelerator) 프로그램도 운영하고 있다. - Copyrights ⓒ 조선비즈 & Chosun.com, 무단 전재 및 재배포 금지 -"
12,http://v.media.daum.net/v/20210419174510873,"""관제센터 신호 통제 들어갑니다."" 짧은 교신이 끝나자 분만 직전의 임산부를 태운 구급차 앞으로 모든 신호등이 초록불로 바뀐다. 교통량이 많은 사거리도 단숨에 통과해 구급차는 병원으로 신속하게 향한다. 산통을 겪는 엄마를 걱정하는 첫째 아이가 울음을 그친다. 제일기획이 제작한 KT의 차세대 지능형 교통시스템 'C-ITS' 광고의 한 장면이다. 인공지능(AI)의 도움을 받아 구급요원들이 위기상황을 극복하는 모습이 감동적이다. 19일 제일기획은 자사가 제작한 이 광고가 지난달 7일 공개된 뒤 한 달 반 만에 유튜브 조회 수 1500만회를 넘었다고 밝혔다. 제일기획은 ""AI가 소비자의 삶을 어떻게 더 나아지게 할 것인지 매력적으로 보여 주는 데 중점을 맞춘 게 인기 요인""이라고 말했다. 제일기획은 최근 다양한 AI 광고를 성공적으로 선보이고 있다. 얼마 전 갤럭시 S21의 광고 캠페인 'AI 지우개편' 2탄도 선보였다. 해당 광고는 사진에서 지우고 싶은 피사체를 감쪽같이 지워 주는 갤럭시 S21의 AI 지우개 기능을 효과적으로 보여 준다. 사진에 살짝 끼어든 고양이를 지우거나, 반대로 고양이만 남기는 식이다. AI 지우개 광고 첫 번째 편 '우리에게 B컷은 없다'가 지난 1월 공개돼 조회 수 850만회를 기록하며 인기를 끌자 제작한 후속편이다. [최근도 기자] ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지"
13,http://v.media.daum.net/v/20210418092639258,"[아시아경제 차민영 기자] 5개월 동안 SK텔레콤 전문가의 멘토링을 받으며 인공지능(AI) 실무 과제를 직접 해결해보는 프로그램이 진행된다. SK텔레콤은 비즈니스 현장 중심의 연구과제를 통해 인공지능 분야 미래 인재들을 육성하는 'SKT AI 펠로우십' 3기 지원자를 모집한다고 18일 밝혔다. 2019년 시작된 SKT AI 펠로우십은 대학(원)생들이 실제 기업에서 근무하는 개발자들의 현실적인 피드백을 통해 AI 전문가로 성장할 수 있도록 돕는 멘토링 프로그램이다. AI 펠로우십에는 SK텔레콤에서 AI 연구와 서비스 개발을 담당하는 석·박사 전문가들이 멘토로 참여, 대학(원)생 개발자들에게 실제 기업 개발환경에서의 연구 경험을 나누고 프로젝트의 완성도를 높일 수 있는 방향에 대해 조언한다. 대학(원)생 개발자들은 이번 AI 펠로우십 과제를 통해 언어 모델 기반 자연어 처리 기술, 서비스 로봇용 영상분석 인공지능이나 딥러닝 기반의 영상 판별 기술, 5G MEC 환경에 응용할 수 있는 인공지능 기술 등 산업과 직접 관련이 있는 AI 사업 모델을 기획하고 개발할 수 있다. SK텔레콤은 AI 펠로우십에 참여하는 개발자들이 연구에 집중할 수 있도록 팀당 최대 1000만원의 연구비를 지원한다. 연구비는 개발에 필요한 프로그램과 장비 구매 등 프로젝트 추진 비용으로 활용할 수 있다. SK텔레콤은 AI 펠로우십 프로그램이 학생들에게 성장의 기회가 되는 동시에 회사도 학생들의 창의적인 아이디어를 통해 서비스 개선의 효과를 얻을 수 있을 것으로 기대하고 있다. 앞서 지난해 SKT AI펠로우십 2기에 참여한 ‘한국어 뉴스 요약 모델 개발’ 팀의 연구는 SK텔레콤의 차세대 AI 한국어 모델 성능 개선을 이끌어낸 바 있다. 당시 멘토로 참여한 전희원 SK텔레콤 매니저는 “학생들의 열정적인 연구로 자연어 연구 분야에서 부족한 한국어 연구 데이터를 확보하는데 도움이 됐다”고 말했다. 올해 AI 펠로우십은 SK텔레콤의 AI 기술·서비스를 중심으로 연구 과제를 제시하고 지원자들이 제출한 연구 계획서를 검토해 총 11개팀을 선발한다. 참가신청은 프로그램 홈페이지에서 다음달 16일까지 이뤄지며, AI 기술에 관심 있는 대학(원)생이라면 누구나 지원 가능하다. 지원자들은 3인 이하로 팀을 꾸릴 수 있고 휴학 중에도 참여할 수 있다. 평가는 블라인드 방식이다. 신상규 SK텔레콤 기업문화센터장은 ""대학생 및 대학원생 개발자들이 학교에서 배운 지식을 실무 현장에 적용해볼 수 있도록 깊이 있는 멘토링을 제공할 계획”이라며 “기업은 학생들로부터 창의적 시각과 열정을 배우고, 청년 개발자들은 기업 실무를 미리 체험해 본인의 역량을 높일 수 있는 윈-윈 효과가 기대된다”고 말했다. 차민영 기자 blooming@asiae.co.kr <ⓒ경제를 보는 눈, 세계를 보는 창 아시아경제 무단전재 배포금지>"
14,http://v.media.daum.net/v/20210418093308369,"SK텔레콤 모델이 'AI 펠로우십' 3기 모집을 알리고 있다. SK텔레콤 제공 5개월 동안 SK텔레콤 전문가의 멘토링을 받으며 AI 실무 과제를 직접 해결할 수 있는 프로그램이 마련된다. SK텔레콤이 비즈니스 현장 중심의 연구과제를 통해 인공지능 분야 미래 인재들을 육성하는 'SKT AI 펠로우십' 3기 지원자를 모집한다. 2019년 시작된 SKT AI 펠로우십은 대학(원)생들이 실제 기업에서 근무하는 개발자들의 현실적인 피드백을 통해 AI 전문가로 성장할 수 있도록 돕는 멘토링 프로그램이다. AI 펠로우십에는 SKT에서 AI 연구와 서비스 개발을 담당하는 석·박사 전문가들이 멘토로 참여, 대학(원)생 개발자들에게 실제 기업 개발환경에서의 연구 경험을 나누고 프로젝트의 완성도를 높일 수 있는 방향에 대해 조언한다. SKT는 AI 펠로우십 프로그램이 학생들에게 성장의 기회가 되는 동시에 회사도 학생들의 창의적인 아이디어를 통해 서비스 개선의 효과를 얻을 수 있을 것으로 기대하고 있다. 실제로 지난해 SKT AI펠로우십 2기에 참여한 '한국어 뉴스 요약 모델 개발' 팀의 연구는 SKT의 차세대 AI 한국어 모델 성능 개선을 이끌어낸 바 있다. 당시 멘토로 참여한 SK텔레콤 전희원 매니저(Language Superintelligence Labs)는 ""학생들의 열정적인 연구로 자연어 연구 분야에서 부족한 한국어 연구 데이터를 확보하는데 도움이 됐다""고 설명했다. 올해 AI 펠로우십은 SKT가 보유하고 있는 AI 기술 및 서비스를 중심으로 연구 과제를 제시하고, 지원자들이 제출한 연구 계획서를 검토해 총 11개 팀을 선발한다. Copyrights ⓒ 디지털타임스 & dt.co.kr, 무단 전재 및 재배포 금지"
15,http://v.media.daum.net/v/20210419094845886,"포스코ICT의 비전 AI. CCTV로 촬영된 영상에 포착된 대상을 인식하고 분석해내는 인공지능 플랫폼이다. /포스코ICT 제공 포스코ICT는 19일 제조·건설현장에 특화한 인공지능(AI) 기반 영상인식·분석 기능을 제공하는 플랫폼 ‘비전(Vision) AI’를 개발하고, 본격적인 현장적용에 나선다고 밝혔다. 회사에 따르면 비전 AI는 딥러닝이 적용돼 폐쇄회로(CC)TV 등을 통해 촬영된 영상을 자동 인식하고, 분석하는 기능을 갖고 있다. 영상에 포착된 행동을 인식하고, 객체(Object)를 자동으로 탐지·분석할 수 있어 산업현장 보안과 안전, 품질관리 등에 적용이 가능하다. 이런 비전 AI의 기능으로 현장 CCTV는 단순히 ‘관찰’하고 ‘저장’하는 것에서 벗어나 사람을 대신해 상황을 인지하고 대응하는 ‘판단’의 역할도 수행하게 된다는 게 회사 설명이다. 예를 들어 비전 AI를 적용하면 제조공장이나 건설현장의 보안구역에 무단 침입해 배회하거나 방화 등 위해를 가하려는 시도를 감지한다. 또 위험지역 및 시설에 허가 없이 접근하거나, 작업자의 쓰러짐 등 불안전한 행동도 자동으로 감지하는 역할을 해낸다. 뿐만 아니라 위험한 작업장 출입자의 헬멧, 장갑, 보호복 등 안전장비 착용상태를 체크할 수 있다. 기존에는 담당자가 CCTV 화면을 지켜보고 해야 했던 일을 AI 특이 상황을 감지해 알려주기 때문에 그럴 필요가 없어지는 것이다. 앞서 지난달 포스코ICT ‘비전 AI’는 행동인식 관련 한국인터넷진흥원(KISA) 인증을 받았다. 해당 인증은 수백개의 데이터베이스에 기록된 영상을 분석해 위험요인 발생 2초 전부터 이후 10초 이내에 탐지해야 성공으로 판정되며, 전체 영상 중에서 90% 이상을 정확하게 검출해내야 인증서를 발급한다. 포스코ICT 비전 AI는 필수 항목인 '침입', '배회'와 함께 '방화' 분야에서 인증을 받았다. 한편, 시장조사업체 IMS 리서치의 보고서에 따르면 영상인식이 탑재된 글로벌 지능형 CCTV 시장은 2015년 166억달러에서 2020년에는 298억달러(약 35조원) 규모로 성장했다. 업계에서는 국내에 설치된 CCTV의 약 10% 미만만이 AI 기술을 탑재한 것으로 추정하고 있다. - Copyrights ⓒ 조선비즈 & Chosun.com, 무단 전재 및 재배포 금지 -"
16,http://v.media.daum.net/v/20210419152814822,"아프리카 프릭스 및 다나와 e스포츠 등 e스포츠 팀을 후원중인 주식회사 앱코가 ABKO APC1100T Ai 인공지능 동작감지 웹캠(이하 APC1100T) 출시 소식을 전했다. 앱코에서 프리미엄 라인으로 처음 선보인 APC1000 웹캠에 이어 이번 출시한 APC1100T 역시 프리미엄 제품으로, 다양한 기능을 가진 고성능 컨퍼런스 웹캠이다. APC1100T의 가장 큰 특징은 Ai 인물 트래킹 기능이다. 움직임이 있는 피사체를 카메라가 자동으로 추적하여 피사체가 화면 중앙에 위치하도록 프레임을 확대, 축소 이동시키는 기능으로, 회의 등의 상황에서 특히 유용하다. 이 기능은 전면부의 Ai 아이콘을 터치하여 끌 수 있다. 또한 별도 마이크 없이도 사용할 수 있도록 고성능 전방향 마이크 2개를 장착하였으며, 에코 감쇄를 위한 2개의 마이크를 추가로 탑재하여 넓은 회의공간에서 발생할 수 있는 에코를 자동으로 줄인다. 일반적인 사용거리 이상에서도 안정적으로 녹음이 가능하며, 3m에서도 또렷하게 녹음된다. 마이크 뿐만 아니라 스피커도 함께 탑재되었다. 정격 출력 2W의 고급형 유닛을 탑재하여 별도의 스피커를 설치할 필요 없으며, 복잡한 설정이 필요 없는 Plug & Play로 간편하게 사용할 수 있다. 이 밖의 기능으로는 자동으로 초점을 맞추는 오토포커스, 동작 감지 기능 작동 시 최대 94° 화각, 주변 밝기에 따른 화면 보정, 클립형 거치대 설계 등이 있다. 최대 400만 화소, 2K 1440p 해상도, 30프레임을 지원하는 APC1100T 웹캠은 가격비교 사이트 기준 최저가 260,000원에 출시되었다. 박상진 기자 vallen@fomos.co.kr 포모스와 함께 즐기는 e스포츠, 게임 그 이상을 향해! Copyrights ⓒ FOMOS(http://www.fomos.kr) 무단 전재 및 재배포 금지 Enjoy e-Sports & http://www.fomos.kr 무단 전재 및 재배포 금지"
17,http://v.media.daum.net/v/20210419173928677,"◆ 매경 인더스트리 리뷰 ◆ 엔비디아의 데이터센터 CPU `그레이스`. ""엔비디아는 인공지능(AI)에 올인했습니다.""(젠슨 황 엔비디아 CEO, 2018년 3월 자사 이벤트에서) 컴퓨터에 들어가는 그래픽카드 기술회사로 알려져 있는 엔비디아는 7년 전만 해도 실리콘밸리에서 존재감이 큰 곳이 아니었다. 엔지니어 중에서도 실력이 뛰어난 이들이 갔다기보다는 다른 회사에서 적응하지 못한 이들이 입사했다는 이야기가 많았다. 1999년 1월 상장한 이후 주가는 2007년 한창 경기가 좋았을 때 30달러를 넘었으나, 경제 거품이 붕괴한 이후 2015년까지 20달러를 넘어서지 못했다. 그러나 2015년을 기점으로 이 회사는 변화하기 시작했다. 가상화폐 채굴에 엔비디아 그래픽카드가 활용되면서 급격하게 돈을 벌기 시작했고, 2017년에는 실리콘밸리에 큰 사옥도 짓고 엔지니어들에게 최고 대우를 해주며 인재들을 모았다. 그리고 2018년. 젠슨 황 엔비디아 최고경영자(CEO)는 ""AI에 올인하겠다""는 선언을 하게 된다. 이후 엔비디아는 무서울 정도로 AI에 투자했다. AI 처리를 위해서는 반도체들이 밀집된 데이터센터가 필수적인데, 그들을 연결하는 네트워크의 중요성을 깨닫고 2019년 3월 69억달러에 네트워크 회사 멜라녹스를 인수했다. 더욱 안정적이고 전력 소모를 낮출 수 있는 AI 처리 반도체를 만들기 위해 2020년 9월에는 400억달러에 반도체 설계회사 ARM을 인수했다. 아무리 엔비디아가 50% 넘는 마진율을 기록하면서 성장하는 기업이라고 하더라도 갖고 있는 현금을 감안하면 무리한 인수·합병(M&A)이라고 볼 수도 있었다. 2020년 엔비디아가 보유하고 있던 현금성 자산이 137억달러에 그쳤기 때문이다. 하지만 젠슨 황 CEO는 아랑곳하지 않았다. 내부적으로도 각종 AI 기술 개발을 위해 드라이브를 걸었다. 그뿐만 아니라 학술적 리서치도 가동했다. 현재 실리콘밸리에 있는 하드웨어 기업 중에서 학술적 목적으로 연구소를 운영하고 있는 조직은 엔비디아 외에 찾기 힘들다. 이런 노력이 시작된 지 4~5년 만인 2021년 4월 12일. 엔비디아는 자사 기술이벤트(GTC)를 열고 무려 16개의 AI 관련 기술을 발표했다. 가장 사람들 눈길을 끈 것은 '그레이스(Grace)'라는 이름의 중앙처리장치(CPU). 지난해 인수한 ARM 기술이 들어갈 예정인 이 CPU는 자연어 처리, 추천 시스템 등과 같은 AI를 처리하는 데 최적화된 형태로 설계되고 있다. 2025년까지 연평균 9% 이상 성장할 것으로 예상되는 클라우드 데이터센터 서버용 반도체 시장이 그레이스의 주된 공격 목표다. 지난해 ARM 인수 이후 그 기술을 활용한 새로운 반도체 전략을 내놓은 것이다. 이 밖에도 하드웨어 쪽으로는 데이터 처리용 반도체 '블루필드3', AI 처리를 위한 컴퓨터 'DGX스테이션', 기업용 AI 컴퓨터 인증 시스템 'EGX', 사물인터넷(IoT) 등과 AI를 바로 연결시키는 'AI-on-5G' 등과 같은 제품들을 이번에 발표했다. 엔비디아는 그동안 개발해온 AI 소프트웨어도 대거 발표했다. 수년간 개발해온 AI 음성비서 '자비스'를 상용화했다. 문서 요약, 이메일 문구 완성, 퀴즈 채점, 실시간 스포츠 해설 등을 생성할 수 있는 AI 설계 구조인 '트랜스포머'를 훈련시키는 프레임워크 '메가트론'도 발표했다. AI가 통합된 메타버스 솔루션인 '옴니버스', 신약 개발을 위한 AI 라이브러리 '클라라'도 선보였다. 이처럼 대규모 AI 솔루션을 발표한 엔비디아 행보는 'AI 시대가 온다'는 젠슨 황 CEO의 확고한 미래 인식에 기반하고 있다. 그래픽카드용 반도체에서 시작한 엔비디아는 AI 시대를 맞아 비메모리 반도체 시장 판도를 뒤집으려 시도하고 있는 것이다. 엔비디아가 AI 관련 기술을 발표한 지난 12일 경쟁 회사인 인텔과 AMD 주가가 각각 4.2%, 5.1% 떨어진 이유가 여기에 있다. 반면 이날 하루 동안 엔비디아 주가는 6% 이상 상승했다. 매일경제 프리미엄 뉴스레터 '미라클레터'에서는 엔비디아 등과 같은 실리콘밸리 혁신 기업들에 대한 분석을 전해드립니다. 자세한 내용은 QR코드를 통해 미라클레터를 구독하셔서 확인해주세요. [실리콘밸리 = 신현규 특파원] ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지"
18,http://v.media.daum.net/v/20210411224911818,"[앵커] 최신 유행과 개인 취향을 반영한 의상을 디자인하고 제작도 도와주는 인공지능이 등장했습니다. 전문 디자이너나 모델의 도움을 받을 수 없는 소상공인에게 실질적인 도움이 될 것으로 기대됩니다. 김진두 기자가 보도합니다. [기자] 모델학과 학생들이 새로 디자인된 의상을 입고 아름다움을 뽐냅니다. 옷뿐 아니라 가방과 스카프까지, 이 작품들은 전문 디자이너가 아닌 인공지능의 작품입니다. 디자인 구상부터 제품 제작까지 보통 한 달 넘게 걸리지만, 인공지능은 그 시간을 일주일 정도로 줄였습니다. [류지강 / 패션디자이너 : 디자인을 진행할 때, 트랜드 자료 분석할 때 시간이 굉장히 오래 걸리고요. 머릿속에 있는 아이디어로만 소통하려니 어려움이 많았습니다.] 인공지능 디자이너의 창조성은 최근 우리나라에서 생산된 옷 6백만 장의 디자인 데이터베이스에서 나옵니다. 이어 인터넷에 게시된 최근 패션 경향을 스스로 학습한 뒤, 사용자의 취향을 반영해 제품을 새로 디자인합니다. 디자인된 옷은 가상현실 속 모델이나 아바타에게 착용시켜 완성도를 더 높일 수 있도록 했습니다 [최유경 / 대덕대학교 모델학과 학생 : 저는 사람이 만든 옷과 별 차이가 없어서 AI가 만들었다고 말 안 했으면 몰랐을 것 같아요. 그리고 아바타가 입고 있는 옷을 제가 입고 있다는 게 너무 좋습니다.] 새로운 인공지능은 디자이너나 모델의 도움을 받을 수 없는 패션업계 소상공인에게 도움이 될 것으로 보입니다. [박지영 / ETRI 감성 상호작용연구실 : 이 기술을 활용하면 1인 소상공인들이 옷을 기획하고, 실제로 디자인하고 만드는 모든 제작 과정에 참여할 수 있게 될 것으로 전망됩니다.] 연구진은 인공지능 디자이너와 3차원 모델 형성 기술을 온라인상에서 이용할 수 있는 서비스로 구축해 일반에 공개할 예정입니다. YTN 김진두입니다. 저작권자(c) YTN & YTN plus. 무단 전재-재배포 금지"
19,http://v.media.daum.net/v/20210415162226268,"(지디넷코리아=김익현 미디어연구소장)인공지능(AI)과 사물인터넷, 그리고 빅데이터가 세상을 바꾸고 있다. 전통적인 산업사회에서 명실상부한 지능정보화 사회로 진화하고 있다. 이런 변화는 최근 미국을 대표하는 기업들의 면면만 살펴봐도 쉽게 알 수 있다. 최근 미국 시가총액 상위 5개 기업은 애플, 알파벳(구글), 마이크로소프트, 아마존, 그리고 페이스북이다. 이들은 모두 인공지능과 데이터 분석에 강점을 갖고 있는 ICT 기반 플랫폼들이다. 지금 우리 사회는 지능화된 기계가 인간의 노동력을 대체하고 고부가가치를 창출하는 시대의 문턱에 서 있다. 이처럼 인간의 노동과 지능이 도전 받는 시대에 인간이 설 자리는 어디일까? 인간은 인공지능을 어떻게 받아들여야 할까? 또 인공지능과 인간이 ‘행복한 공존’을 할 수 있는 방법은 없을까? ‘AI의 도전’은 이런 묵직한 질문들을 다루고 있는 책이다. 사회과학자이자 국내 대표적인 ICT 정책 전문가인 저자 현대원 교수는 새롭게 다가오는 ‘초지능의 물결’을 이론적으로 분석함과 동시에 산업적 측면에서의 변화, 미래의 직업인이 대비해야 할 것들에 대해서도 다각적으로 검토한다. 이 책에서 저자는 인공지능, 사물인터넷, 그리고 빅데이터가 세상을 어떻게 바꾸어 나가고 있는지 세심하게 톺아본다. 이를 위해 자율주행차, 블록체인 기술, 스마트 팩토리 등의 구체적인 산업 사례들을 들어 설명하고 있다. 이 과정에서 저자가 특히 강조하는 것은 교육이다. 노동 시장 수요가 급변함에 따라 창의성과 도전적 창업정신이 중심이 되는 새로운 교육 패러다임이 필요함을 강조한다. 인공지능, 로봇과 인간의 행복한 공존 문제도 21세기의 중요한 화두 중 하나다. 이에 대해 저자는 인공지능ㆍ로봇이 잘할 수 있는 부분과 인간과 함께 협업해야 하는 부분, 그리고 여전히 인간의 영향력과 기여가 큰 부분 등을 잘 고려해서 산업 전반의 구조조정과 관련된 법제도 정비, 재교육을 통한 기존 근로자들의 재배치 등이 필요하다고 강조한다. 이와 함께 사회안전망 구축에 이르기까지 체계적으로 대비할 필요가 있다고 제언하고 있다. 이 책은 총 4부로 구성돼 있다. 1부는 새로운 도전의 시작에 대해 다룬다. 초연결에서 초지능으로 진화하는 사회적인 동향을 살펴보고, 이런 패러다임 변화가 인간의 지능에 어떻게 도전하는지 탐구한다. 2부에선 AI의 도전과 변화를 추동하는 인공지능, 사물인터넷, 빅데이터 3대 엔진에 대해 살펴본다. ‘기회 그리고 미래’를 다루는 3부에서는 인공지능과 빅데이터 그리고 초연결 네트워크가 만들어 내는 새로운 산업들을 살펴본다. 저자는 자율주행차, 핀테크, 블록체인, 가상현실 등 초지능 사회를 이끄는 대표적인 분야에 대해 살펴본다. 이와 함께 독일을 중심으로 진행된 스마트팩토리 혁신도 다루고 있다. 아이다스 등이 선도적으로 시도한 스마트팩토리는 인공지능과 빅데이터 그리고 사물인터넷의 조화로운 협업의 산물이다. 4부에서는 생산현장에 인간이 보이지 않고 인간 노동의 가치가 0에 수렴함에 따라 산업구조와 노동구조가 바뀌고, 이는 곧 산업현장의 심각한 구조조정과 함께 정부 고용복지 정책의 전면적 수정으로 이어지는 큰 변화를 강조한다. 그리고 이러한 상황에 대한 우리의 전략적 대응방안들에 대해서도 다각도로 검토한다. 저자인 현대원 교수는 청와대 미래전략수석을 역임하는 등 지난 20여 년간 우리나라의 대표적인 ICT 정책 전문가로 활동해 왔다. 인공지능의 위협과 공존, 그리고 기회를 다룬 이 책엔 저자의 이런 경험이 잘 녹아들어 있다. (현대원 지음/ 나남, 2만원) 김익현 미디어연구소장(sini@zdnet.co.kr) ©메가뉴스 & ZDNET, A RED VENTURES COMPANY, 무단전재-재배포 금지"
20,http://v.media.daum.net/v/20210413120033657,"[서울=뉴시스] 여성가족부(여가부)는 13일 오후 대전 한국과학기술원에서 인공지능(AI) 분야 양성평등 정책 확산을 주제로 토론회를 개최했다. (사진=뉴시스 DB) 2018.11.22. photo@newsis.com [서울=뉴시스] 구무서 기자 = 여성가족부(여가부)는 13일 오후 대전 한국과학기술원에서 인공지능(AI) 분야 양성평등 정책 확산을 주제로 토론회를 개최했다. 이번 토론회는 최근 AI 챗봇(이루다)의 성별 고정관념 학습, 성차별 및 장애인 차별과 혐오 표현 등이 사회적 논란으로 떠오름에 따라 인공지능 기술이 산업 분야 등 다양한 영역에 적용되는 과정에서의 부작용 해소에 초점을 두고 진행됐다. 최문정 한국과학기술원 교수는 주제 발표를 통해 AI 분야의 조직문화와 전문 인력의 성별 현황, 전문 인력에 대한 윤리 정책 등을 분석해 보다 성 평등하고 윤리적인 인공지능 개발을 위한 방안을 제안했다. 최 교수는 인공지능 개발 단계에서 성별 고정관념에 따른 편향성 해소를 위해 알고리즘 편향성 검증을 위한 데이터 세트 개발, 인공지능 산업 인력의 성별 다양성을 높일 것을 강조했다. 이어지는 종합 토론에서는 연구·개발 인력의 성별 다양성 확보와 윤리 교육, 관련 기업의 조직문화 개선 등 성 평등한 인공지능 정책 추진 방안 등을 논의했다. 특히 인공지능 연구·개발·평가 각 단계에서 성인지 관점 반영 필요성과 과학기술을 인문사회학적 시각으로 볼 수 있는 융합교육의 중요성과 함께 여성과학기술인 육성 및 지원 정책 간 연계 필요성 등에 대해 의견을 나눴다. 여성가족부는 이번 토론회에서 나온 의견을 토대로 성 평등한 인공지능 정책 추진을 위한 개선과제에 대해 관련 부처 협의 및 중앙 성별영향 평가 위원회의 심의·의결을 거쳐 과학기술정보통신부 등 관련 기관에 올해 상반기 중 개선을 권고할 예정이다. 정영애 여성가족부 장관은 ""인공지능이 성인지 감수성과 윤리성 등을 충분히 담아낼 수 있도록 노력하는 것이 중요하다""라며 ""이번 토론회를 계기로 보다 성 평등한 인공지능 정책들이 정착되기를 바란다""라고 말했다. ☞공감언론 뉴시스 nowest@newsis.com ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지"
